date,time,temperature,dewpoint,humidity,wind_speed,wind_gust_speed,wind_dir_degrees,wind_dir,pressure,windchill,heatindex,precip,precip_rate,precip_1hr,precip_today,solarradiation,uv_index,temperature_indoor,humidity_indoor,software_type,event,conditions
7/30/2017,2:51:00,19.4,10.6,57,0,,0,North,1012.5,,,,,,,,,,,,Clear,
7/30/2017,3:51:00,18.9,11.7,63,9.3,,0,Variable,1012.8,,,,,,,,,,,,Clear,
7/30/2017,4:51:00,18.3,11.1,63,5.6,,340,NNW,1013.5,,,,,,,,,,,,Clear,
7/30/2017,5:51:00,17.8,11.1,65,0,,0,North,1013.9,,,,,,,,,,,,Clear,
7/30/2017,6:51:00,18.3,10.6,61,9.3,,0,Variable,1014.6,,,,,,,,,,,,Clear,
7/30/2017,7:51:00,18.9,11.1,60,7.4,,40,NE,1015.2,,,,,,,,,,,,Clear,
7/30/2017,8:51:00,20.6,11.1,54,7.4,,0,Variable,1015.6,,,,,,,,,,,,Clear,
7/30/2017,9:51:00,21.7,11.7,53,9.3,,0,Variable,1015.9,,,,,,,,,,,,Clear,
7/30/2017,10:51:00,22.8,10.6,46,11.1,,0,Variable,1016.1,,,,,,,,,,,,Clear,
7/30/2017,11:51:00,24.4,11.7,45,11.1,,0,Variable,1016.4,,,,,,,,,,,,Clear,
7/30/2017,12:51:00,26.1,10.6,38,11.1,,0,Variable,1016.4,,,,,,,,,,,,Clear,
7/30/2017,13:51:00,26.7,9.4,34,7.4,,0,Variable,1016.5,,,,,,,,,,,,Clear,
7/30/2017,14:51:00,27.2,10,34,9.3,,0,Variable,1016.3,,,,,,,,,,,,Clear,
7/30/2017,15:51:00,26.7,10.6,36,9.3,,60,ENE,1016.3,,,,,,,,,,,,Clear,
7/30/2017,16:51:00,26.7,10,35,11.1,,80,East,1016.3,,,,,,,,,,,,Clear,
7/30/2017,17:51:00,26.1,10,36,5.6,,0,Variable,1016.3,,,,,,,,,,,,Clear,
7/30/2017,18:51:00,25.6,10.6,39,5.6,,0,Variable,1016.3,,,,,,,,,,,,Clear,
7/30/2017,19:51:00,25,9.4,37,7.4,,40,NE,1016.9,,,,,,,,,,,,Clear,
7/30/2017,20:51:00,23.3,10,43,5.6,,40,NE,1017.3,,,,,,,,,,,,Clear,
7/30/2017,21:51:00,22.8,11.7,49,0,,0,North,1017.8,,,,,,,,,,,,Clear,
7/30/2017,22:51:00,22.2,12.8,55,5.6,,260,West,1018.1,,,,,,,,,,,,Clear,
7/30/2017,23:51:00,21.7,13.3,59,0,,0,North,1018.1,,,,,,,,,,,,Clear,
7/31/2017,0:51:00,21.1,12.2,57,0,,0,North,1018,,,,,,,,,,,,Clear,
7/31/2017,1:51:00,21.1,12.2,57,7.4,,260,West,1017.9,,,,,,,,,,,,Clear,
7/31/2017,2:51:00,20.6,11.7,57,9.3,,260,West,1017.9,,,,,,,,,,,,Clear,
7/31/2017,3:51:00,20,11.7,59,5.6,,0,Variable,1017.5,,,,,,,,,,,,Clear,
7/31/2017,4:51:00,19.4,12.2,63,0,,0,North,1017.4,,,,,,,,,,,,Clear,
7/31/2017,5:51:00,19.4,12.8,66,7.4,,0,Variable,1018,,,,,,,,,,,,Clear,
7/31/2017,6:51:00,19.4,13.3,68,0,,0,North,1018.2,,,,,,,,,,,,Clear,
7/31/2017,7:51:00,21.1,13.3,61,0,,0,North,1018.1,,,,,,,,,,,,Clear,
7/31/2017,8:51:00,21.7,13.9,61,7.4,,300,WNW,1018.3,,,,,,,,,,,,Clear,
7/31/2017,9:51:00,23.9,14.4,55,0,,0,North,1018.3,,,,,,,,,,,,Clear,
7/31/2017,10:51:00,26.7,14.4,47,0,,0,North,1018.4,,27,,,,,,,,,,Clear,
7/31/2017,11:51:00,27.8,13.3,41,7.4,,0,Variable,1018.3,,27.6,,,,,,,,,,Clear,
7/31/2017,12:51:00,29.4,12.8,36,0,,0,North,1017.9,,28.7,,,,,,,,,,Clear,
7/31/2017,13:51:00,30.6,14.4,37,5.6,,0,Variable,1017.1,,30,,,,,,,,,,Clear,
7/31/2017,14:51:00,31.1,15,37,5.6,,0,Variable,1016.5,,30.6,,,,,,,,,,Clear,
7/31/2017,15:51:00,30.6,15.6,40,5.6,,0,Variable,1015.9,,30.4,,,,,,,,,,Clear,
7/31/2017,16:51:00,30,16.7,44,0,,0,North,1015.9,,30.2,,,,,,,,,,Clear,
7/31/2017,17:51:00,30,16.1,43,0,,0,North,1015.8,,30.1,,,,,,,,,,Mostly Cloudy,
7/31/2017,18:51:00,27.8,16.7,51,5.6,,0,Variable,1016.2,,28.3,,,,,,,,,,Mostly Cloudy,
7/31/2017,19:51:00,26.1,16.7,56,7.4,,0,Variable,1016.5,,,,,,,,,,,,Mostly Cloudy,
7/31/2017,20:51:00,26.1,15.6,52,0,,0,North,1016.8,,,,,,,,,,,,Clear,
7/31/2017,21:51:00,25.6,16.1,56,0,,0,North,1017,,,,,,,,,,,,Clear,
7/31/2017,22:51:00,25,16.1,58,0,,0,North,1016.9,,,,,,,,,,,,Clear,
7/31/2017,23:51:00,25,16.7,60,0,,0,North,1016.5,,,,,,,,,,,,Clear,
8/1/2017,0:51:00,24.4,17.8,67,0,,0,North,1016.3,,,,,,,,,,,,Clear,
8/1/2017,1:51:00,24.4,17.8,67,5.6,,280,West,1016.2,,,,,,,,,,,,Clear,
8/1/2017,2:51:00,23.9,17.8,69,0,,0,North,1016.1,,,,,,,,,,,,Clear,
8/1/2017,3:51:00,23.3,17.2,68,0,,0,North,1016.2,,,,,,,,,,,,Clear,
8/1/2017,4:51:00,23.3,16.7,66,5.6,,300,WNW,1016.4,,,,,,,,,,,,Clear,
8/1/2017,5:51:00,21.7,15.6,68,0,,0,North,1016.8,,,,,,,,,,,,Clear,
8/1/2017,6:51:00,22.2,16.1,68,0,,0,North,1017.2,,,,,,,,,,,,Clear,
8/1/2017,7:51:00,23.9,17.2,66,0,,0,North,1017.5,,,,,,,,,,,,Clear,
8/1/2017,8:51:00,25,17.2,62,7.4,,60,ENE,1017.9,,,,,,,,,,,,Clear,
8/1/2017,9:51:00,27.2,17.8,56,9.3,,60,ENE,1017.6,,28,,,,,,,,,,Clear,
8/1/2017,10:51:00,27.8,17.2,52,0,,0,North,1017.7,,28.4,,,,,,,,,,Clear,
8/1/2017,11:51:00,30,16.7,44,5.6,,0,Variable,1017.4,,30.2,,,,,,,,,,Clear,
8/1/2017,12:51:00,30.6,15.6,40,7.4,,0,Variable,1017,,30.4,,,,,,,,,,Clear,
8/1/2017,13:51:00,31.7,14.4,35,5.6,,150,SSE,1016.6,,31.1,,,,,,,,,,Clear,
8/1/2017,14:51:00,32.8,13.9,32,5.6,,70,ENE,1016.1,,32,,,,,,,,,,Clear,
8/1/2017,15:51:00,31.7,15,36,0,,0,North,1015.8,,31.2,,,,,,,,,,Clear,
8/1/2017,16:51:00,30,15,40,7.4,,240,WSW,1015.6,,29.7,,,,,,,,,,Clear,
8/1/2017,17:51:00,30,17.8,48,5.6,,0,Variable,1015.5,,30.7,,,,,,,,,,Clear,
8/1/2017,18:51:00,28.9,17.2,49,7.4,,0,Variable,1015.7,,29.4,,,,,,,,,,Clear,
8/1/2017,19:51:00,27.8,17.2,52,7.4,,170,South,1016.3,,28.4,,,,,,,,,,Clear,
8/1/2017,20:51:00,27.2,17.2,54,7.4,,0,Variable,1016.4,,27.9,,,,,,,,,,Clear,
8/1/2017,21:51:00,27.2,17.8,56,0,,0,North,1016.8,,28,,,,,,,,,,Clear,
8/1/2017,22:51:00,26.7,17.8,58,7.4,,240,WSW,1017.1,,27.6,,,,,,,,,,Clear,
8/1/2017,23:51:00,26.1,18.3,62,5.6,,250,WSW,1017.1,,,,,,,,,,,,Clear,
8/2/2017,0:51:00,25.6,18.9,66,0,,0,North,1017.1,,,,,,,,,,,,Clear,
8/2/2017,1:51:00,25.6,19.4,68,5.6,,250,WSW,1016.9,,,,,,,,,,,,Clear,
8/2/2017,2:51:00,25.6,19.4,68,0,,0,North,1016.9,,,,,,,,,,,,Clear,
8/2/2017,3:51:00,25,18.9,69,5.6,,270,West,1016.7,,,,,,,,,,,,Clear,
8/2/2017,4:51:00,25,19.4,71,0,,0,North,1016.9,,,,,,,,,,,,Clear,
8/2/2017,5:51:00,24.4,19.4,74,0,,0,North,1017,,,,,,,,,,,,Clear,
8/2/2017,6:51:00,24.4,20,76,0,,0,North,1017.4,,,,,,,,,,,,Clear,
8/2/2017,7:51:00,25,21.1,79,0,,0,North,1017.6,,,,,,,,,,,,Clear,
8/2/2017,8:51:00,26.1,20,69,0,,0,North,1017.9,,,,,,,,,,,,Clear,
8/2/2017,9:51:00,27.2,20.6,67,0,,0,North,1018.1,,28.9,,,,,,,,,,Haze,
8/2/2017,10:51:00,28.9,20,58,0,,0,North,1018.1,,30.6,,,,,,,,,,Clear,
8/2/2017,11:51:00,30,19.4,53,9.3,,270,West,1017.9,,31.5,,,,,,,,,,Clear,
8/2/2017,12:51:00,26.1,20.6,72,7.4,,0,Variable,1017.5,,,0,,,,,,,,,Light Rain,
8/2/2017,13:51:00,25.6,22.2,81,0,,0,North,1017.2,,,0,,,,,,,,,Light Rain,
8/2/2017,14:51:00,25.6,21.1,76,0,,0,North,1017.1,,,0,,,,,,,,,Scattered Clouds,
8/2/2017,15:51:00,25.6,22.2,81,5.6,,0,Variable,1016.5,,,,,,,,,,,,Scattered Clouds,
8/2/2017,16:51:00,22.8,19.4,81,14.8,29.6,290,WNW,1018.6,,,0.3,,,,,,,,,Light Rain,
8/2/2017,17:46:00,21,19,88,7.4,,360,North,1020.2,,,1.8,,,,,,,,,Rain,
8/2/2017,17:51:00,20.6,19.4,93,5.6,,0,Variable,1019.3,,,2,,,,,,,,,Light Rain,
8/2/2017,17:58:00,20.6,19.4,93,5.6,,340,NNW,1020.2,,,0,,,,,,,,,Light Rain,
8/2/2017,18:51:00,21.1,20,93,0,,0,North,1017.6,,,0,,,,,,,,,Partly Cloudy,
8/2/2017,19:51:00,20.6,19.4,93,0,,0,North,1018,,,,,,,,,,,,Clear,
8/2/2017,20:51:00,20.6,19.4,93,5.6,,110,ESE,1018.6,,,,,,,,,,,,Clear,
8/2/2017,21:51:00,20.6,18.3,87,0,,0,North,1018.8,,,,,,,,,,,,Clear,
8/2/2017,22:51:00,21.1,18.9,87,0,,0,North,1019.1,,,,,,,,,,,,Clear,
8/2/2017,23:51:00,21.1,19.4,90,0,,0,North,1019.5,,,,,,,,,,,,Clear,
8/3/2017,0:51:00,21.1,18.9,87,0,,0,North,1019.1,,,,,,,,,,,,Clear,
8/3/2017,1:51:00,21.1,18.9,87,0,,0,North,1018.9,,,,,,,,,,,,Clear,
8/3/2017,2:51:00,21.1,19.4,90,0,,0,North,1018.6,,,,,,,,,,,,Clear,
8/3/2017,3:51:00,20.6,19.4,93,0,,0,North,1018.9,,,,,,,,,,,,Clear,
8/3/2017,4:51:00,20.6,19.4,93,5.6,,20,NNE,1018.9,,,,,,,,,,,,Clear,
8/3/2017,5:51:00,20.6,18.9,90,0,,0,North,1019.2,,,,,,,,,,,,Clear,
8/3/2017,6:31:00,21.1,19.4,90,0,,0,North,1020.2,,,,,,,,,,,,Mostly Cloudy,
8/3/2017,6:51:00,21.1,19.4,90,0,,0,North,1019.7,,,,,,,,,,,,Overcast,
8/3/2017,7:12:00,21.7,19.4,87,0,,0,North,1020.9,,,,,,,,,,,,Overcast,
8/3/2017,7:32:00,21.7,19.4,87,0,,0,North,1020.9,,,,,,,,,,,,Overcast,
8/3/2017,7:51:00,21.7,19.4,87,0,,0,North,1020.1,,,,,,,,,,,,Mostly Cloudy,
8/3/2017,8:51:00,22.8,19.4,81,0,,0,North,1020.6,,,,,,,,,,,,Haze,
8/3/2017,9:17:00,23.3,19.4,79,0,,0,North,1021.2,,,,,,,,,,,,Haze,
8/3/2017,9:51:00,23.9,20,79,0,,0,North,1020.5,,,,,,,,,,,,Haze,
8/3/2017,10:51:00,26.1,19.4,66,0,,0,North,1020.2,,,,,,,,,,,,Clear,
8/3/2017,11:51:00,28.3,18.3,54,0,,0,North,1019.8,,29.2,,,,,,,,,,Clear,
8/3/2017,12:51:00,29.4,18.9,53,7.4,,0,Variable,1019.4,,30.6,,,,,,,,,,Clear,
8/3/2017,13:51:00,30,17.8,48,0,,0,North,1018.9,,30.7,,,,,,,,,,Clear,
8/3/2017,14:51:00,29.4,19.4,55,9.3,,0,Variable,1018.5,,30.9,,,,,,,,,,Partly Cloudy,
8/3/2017,15:51:00,28.9,20.6,61,11.1,,0,Variable,1018,,31,,,,,,,,,,Partly Cloudy,
8/3/2017,16:51:00,27.2,18.9,60,11.1,,0,Variable,1017.7,,28.3,,,,,,,,,,Clear,
8/3/2017,17:51:00,27.2,18.3,58,7.4,,0,Variable,1017.6,,28.2,,,,,,,,,,Clear,
8/3/2017,18:51:00,26.1,18.9,64,5.6,,180,South,1017.8,,,,,,,,,,,,Clear,
8/3/2017,19:51:00,25.6,18.9,66,0,,0,North,1018.5,,,,,,,,,,,,Clear,
8/3/2017,20:51:00,25.6,18.9,66,0,,0,North,1018.5,,,,,,,,,,,,Clear,
8/3/2017,23:51:00,24.4,18.9,71,5.6,,280,West,1018.6,,,,,,,,,,,,Clear,
8/4/2017,0:51:00,23.9,18.3,71,0,,0,North,1018.1,,,,,,,,,,,,Clear,
8/4/2017,1:51:00,23.3,18.9,76,0,,0,North,1018.2,,,,,,,,,,,,Clear,
8/4/2017,2:51:00,23.3,18.9,76,5.6,,0,Variable,1018.1,,,,,,,,,,,,Scattered Clouds,
8/4/2017,3:51:00,23.3,19.4,79,5.6,,160,SSE,1017.9,,,,,,,,,,,,Scattered Clouds,
8/4/2017,4:51:00,23.3,20,82,0,,0,North,1017.7,,,,,,,,,,,,Clear,
8/4/2017,5:51:00,23.3,20,82,0,,0,North,1017.7,,,,,,,,,,,,Partly Cloudy,
8/4/2017,6:51:00,24.4,20.6,79,5.6,,0,Variable,1018,,,,,,,,,,,,Mostly Cloudy,
8/4/2017,7:07:00,22.8,20.6,87,0,,0,North,1018.8,,,0.5,,,,,,,,,Rain,
8/4/2017,7:14:00,22.2,20.6,91,5.6,,0,Variable,1018.8,,,1,,,,,,,,,Light Rain,
8/4/2017,7:30:00,21.7,20.6,93,5.6,,0,Variable,1018.8,,,1.5,,,,,,,,,Light Rain,
8/4/2017,7:40:00,21.1,20.6,97,5.6,,0,Variable,1018.8,,,3.8,,,,,,,,,Light Rain,
8/4/2017,7:46:00,22,21,94,5.6,,0,Variable,1018.8,,,3.8,,,,,,,,,Light Rain,
8/4/2017,7:51:00,21.1,20.6,97,9.3,,0,Variable,1017.7,,,3.8,,,,,,,,,Overcast,
8/4/2017,8:51:00,21.7,21.1,96,,,0,North,1018.3,,,,,,,,,,,,Mostly Cloudy,
8/4/2017,9:51:00,22.8,21.1,90,0,,0,North,1017.9,,,,,,,,,,,,Partly Cloudy,
8/4/2017,10:31:00,24.4,22.8,91,11.1,,0,Variable,1018.5,,,,,,,,,,,,Mostly Cloudy,
8/4/2017,10:40:00,24.4,22.8,91,11.1,,0,Variable,1018.5,,,,,,,,,,,,Partly Cloudy,
8/4/2017,10:51:00,25,22.8,88,0,,0,North,1017.6,,,,,,,,,,,,Partly Cloudy,
8/4/2017,11:51:00,26.7,22.8,79,11.1,,180,South,1017.4,,29,,,,,,,,,,Clear,
8/4/2017,12:51:00,27.8,21.7,69,5.6,,0,Variable,1017,,30.2,,,,,,,,,,Clear,
8/4/2017,13:51:00,27.8,17.8,54,9.3,,180,South,1016.3,,28.6,,,,,,,,,,Clear,
8/4/2017,14:51:00,28.3,16.1,47,14.8,31.5,160,SSE,1015.3,,28.5,,,,,,,,,,Clear,
8/4/2017,15:51:00,27.2,15.6,49,16.7,33.3,170,South,1014.6,,27.5,,,,,,,,,,Clear,
8/4/2017,16:51:00,27.2,18.3,58,,,0,North,1014.5,,28.2,,,,,,,,,,Clear,
8/4/2017,17:51:00,26.1,17.2,58,13,,170,South,1014.5,,,,,,,,,,,,Clear,
8/4/2017,18:51:00,25.6,20.6,74,,,0,North,1013.6,,,,,,,,,,,,Clear,
8/4/2017,19:24:00,25,21.7,82,11.1,,0,Variable,1014.4,,,,,,,,,,,,Mostly Cloudy,
8/4/2017,19:51:00,25,21.1,79,,,0,North,1013.8,,,,,,,,,,,,Scattered Clouds,
8/4/2017,20:01:00,25,21.1,79,13,,180,South,1014.4,,,,,,,,,,,,Mostly Cloudy,
8/4/2017,20:09:00,24.4,21.1,82,13,31.5,170,South,1014.8,,,,,,,,,,,,Partly Cloudy,
8/4/2017,20:51:00,24.4,21.1,82,5.6,,170,South,1013.8,,,,,,,,,,,,Scattered Clouds,
8/4/2017,21:21:00,24.4,21.1,82,5.6,,0,Variable,1015.1,,,,,,,,,,,,Mostly Cloudy,
8/4/2017,21:51:00,24.4,21.1,82,13,,190,South,1014.1,,,,,,,,,,,,Mostly Cloudy,
8/4/2017,22:10:00,24.4,21.1,82,9.3,,0,Variable,1015.1,,,,,,,,,,,,Scattered Clouds,
8/4/2017,22:51:00,23.9,20.6,82,7.4,,0,Variable,1014.1,,,,,,,,,,,,Clear,
8/4/2017,23:33:00,23.9,21.1,84,7.4,,0,Variable,1014.4,,,,,,,,,,,,Mostly Cloudy,
8/4/2017,23:51:00,24.4,21.7,85,,,0,North,1013.4,,,,,,,,,,,,Overcast,
8/5/2017,0:05:00,24.4,21.7,85,,,0,North,1014.4,,,,,,,,,,,,Overcast,
8/5/2017,0:13:00,24.4,21.7,85,7.4,,0,Variable,1014.4,,,,,,,,,,,,Overcast,
8/5/2017,0:51:00,23.9,21.1,84,9.3,,0,Variable,1013.2,,,,,,,,,,,,Mostly Cloudy,
8/5/2017,1:20:00,23.9,21.7,87,,,0,North,1013.8,,,,,,,,,,,,Overcast,
8/5/2017,1:27:00,23.9,21.7,87,5.6,,0,Variable,1013.8,,,,,,,,,,,,Mostly Cloudy,
8/5/2017,1:40:00,23.9,21.7,87,,,0,North,1013.4,,,,,,,,,,,,Overcast,
8/5/2017,1:51:00,24.4,21.7,85,7.4,,0,Variable,1012.4,,,,,,,,,,,,Overcast,
8/5/2017,2:29:00,24.4,21.7,85,,,0,North,1013.1,,,,,,,,,,,,Overcast,
8/5/2017,2:51:00,23.9,21.7,87,5.6,,180,South,1011.9,,,,,,,,,,,,Mostly Cloudy,
8/5/2017,3:03:00,23.9,21.1,84,,,0,North,1012.8,,,,,,,,,,,,Partly Cloudy,
8/5/2017,3:29:00,23.9,21.7,87,,,0,North,1012.4,,,,,,,,,,,,Mostly Cloudy,
8/5/2017,3:47:00,24,22,89,5.6,,0,Variable,1012.1,,,,,,,,,,,,Overcast,
8/5/2017,3:51:00,23.9,21.7,87,0,,0,North,1011,,,,,,,,,,,,Overcast,
8/5/2017,4:19:00,23.3,22.2,93,9.3,,0,Variable,1011.7,,,0.8,,,,,,,,,Light Rain,
8/5/2017,4:30:00,23.3,22.2,93,5.6,,0,Variable,1011.7,,,2.5,,,,,,,,,Light Rain,
8/5/2017,4:51:00,23.3,22.2,93,,,0,North,1010.7,,,2.5,,,,,,,,,Overcast,
8/5/2017,5:35:00,23.3,22.2,93,0,,0,North,1012.1,,,1,,,,,,,,,Rain,
8/5/2017,5:51:00,23.3,22.2,93,5.6,,0,Variable,1011,,,2.8,,,,,,,,,Heavy Rain,
8/5/2017,6:04:00,23.3,22.2,93,7.4,,0,Variable,1011.4,,,1.5,,,,,,,,,Rain,
8/5/2017,6:12:00,23.3,22.8,97,5.6,,0,Variable,1011.4,,,1.5,,,,,,,,,Light Rain,
8/5/2017,6:24:00,22.8,22.2,96,,,0,North,1011.7,,,2,,,,,,,,,Light Rain,
8/5/2017,6:33:00,21.1,20.6,97,,,0,North,1011.4,,,2,,,,,,,,,Light Rain,
8/5/2017,6:51:00,21.1,20.6,97,0,,0,North,1010.2,,,2.3,,,,,,,,,Scattered Clouds,
8/5/2017,7:30:00,21.7,21.1,96,0,,0,North,1011.4,,,,,,,,,,,,Mostly Cloudy,
8/5/2017,7:51:00,21.7,20.6,93,9.3,,280,West,1010.8,,,,,,,,,,,,Mostly Cloudy,
8/5/2017,8:51:00,21.7,20.6,93,5.6,,280,West,1011.6,,,,,,,,,,,,Overcast,
8/5/2017,9:09:00,21.1,20.6,97,5.6,,0,Variable,1012.4,,,,,,,,,,,,Overcast,
8/5/2017,9:19:00,21.7,20.6,93,0,,0,North,1012.8,,,,,,,,,,,,Overcast,
8/5/2017,9:51:00,22.2,21.1,93,0,,0,North,1011.8,,,,,,,,,,,,Overcast,
8/5/2017,10:15:00,22.8,21.1,90,9.3,,260,West,1013.1,,,,,,,,,,,,Mostly Cloudy,
8/5/2017,10:24:00,22.2,20,87,,,0,North,1013.1,,,,,,,,,,,,Mostly Cloudy,
8/5/2017,10:49:00,23,21,88,9.3,,280,West,1012.8,,,,,,,,,,,,Mostly Cloudy,
8/5/2017,10:51:00,22.8,20,84,9.3,,0,Variable,1011.9,,,,,,,,,,,,Mostly Cloudy,
8/5/2017,11:51:00,24.4,20,76,9.3,,0,Variable,1011.8,,,,,,,,,,,,Mostly Cloudy,
8/5/2017,11:59:00,24.4,20,76,0,,0,North,1012.8,,,,,,,,,,,,Mostly Cloudy,
8/5/2017,12:14:00,24.4,19.4,74,11.1,,260,West,1012.8,,,,,,,,,,,,Overcast,
8/5/2017,12:51:00,23.9,19.4,76,,,0,North,1011.8,,,,,,,,,,,,Overcast,
8/5/2017,13:51:00,24.4,18.9,71,13,,270,West,1011.3,,,,,,,,,,,,Overcast,
8/5/2017,14:51:00,24.4,17.2,64,5.6,,0,Variable,1010.9,,,,,,,,,,,,Overcast,
8/5/2017,15:51:00,24.4,17.8,67,,,0,North,1010.5,,,,,,,,,,,,Mostly Cloudy,
8/5/2017,16:51:00,25,13.9,50,14.8,,280,West,1011,,,,,,,,,,,,Scattered Clouds,
8/5/2017,17:51:00,24.4,13.9,52,,,0,North,1011.3,,,,,,,,,,,,Partly Cloudy,
8/5/2017,18:51:00,23.9,12.8,50,13,29.6,290,WNW,1012.5,,,,,,,,,,,,Mostly Cloudy,
8/5/2017,19:51:00,23.3,11.1,46,13,,310,NW,1013,,,,,,,,,,,,Clear,
8/5/2017,20:51:00,22.8,11.7,49,5.6,,0,Variable,1014,,,,,,,,,,,,Clear,
8/5/2017,21:51:00,22.2,12.2,53,7.4,,0,Variable,1014.7,,,,,,,,,,,,Clear,
8/5/2017,22:51:00,22.2,12.2,53,5.6,,0,Variable,1014.8,,,,,,,,,,,,Clear,
8/5/2017,23:51:00,21.1,12.8,59,5.6,,0,Variable,1015.4,,,,,,,,,,,,Clear,
8/6/2017,0:51:00,21.1,11.7,55,9.3,,0,Variable,1015.4,,,,,,,,,,,,Clear,
8/6/2017,1:51:00,20,11.7,59,9.3,,300,WNW,1015.7,,,,,,,,,,,,Clear,
8/6/2017,2:51:00,19.4,10.6,57,0,,0,North,1015.8,,,,,,,,,,,,Clear,
8/6/2017,3:51:00,18.9,11.1,60,9.3,,0,Variable,1016.6,,,,,,,,,,,,Clear,
8/6/2017,4:51:00,18.3,11.1,63,9.3,,0,Variable,1016.8,,,,,,,,,,,,Clear,
8/6/2017,5:51:00,18.3,11.1,63,5.6,,0,Variable,1017.3,,,,,,,,,,,,Clear,
8/6/2017,6:51:00,17.8,11.1,65,5.6,,0,Variable,1017.8,,,,,,,,,,,,Clear,
8/6/2017,7:51:00,18.3,11.7,65,11.1,,300,WNW,1018.5,,,,,,,,,,,,Clear,
8/6/2017,8:51:00,19.4,11.1,59,5.6,,290,WNW,1019.1,,,,,,,,,,,,Clear,
8/6/2017,9:51:00,20,11.7,59,9.3,,0,Variable,1019.1,,,,,,,,,,,,Clear,
8/6/2017,10:51:00,21.1,10.6,51,7.4,,0,Variable,1019.2,,,,,,,,,,,,Clear,
8/6/2017,11:51:00,21.7,11.7,53,5.6,,0,Variable,1019.1,,,,,,,,,,,,Clear,
8/6/2017,12:51:00,23.3,10.6,45,5.6,,0,Variable,1019,,,,,,,,,,,,Clear,
8/6/2017,13:51:00,24.4,10,40,7.4,,0,Variable,1019,,,,,,,,,,,,Clear,
8/6/2017,14:51:00,23.3,10.6,45,0,,0,North,1018.8,,,,,,,,,,,,Clear,
8/6/2017,15:51:00,23.9,11.7,46,7.4,,0,Variable,1018.7,,,,,,,,,,,,Clear,
8/6/2017,16:51:00,23.9,12.2,48,11.1,,0,Variable,1018.9,,,,,,,,,,,,Clear,
8/6/2017,17:51:00,22.8,13.3,55,9.3,,0,Variable,1018.8,,,,,,,,,,,,Clear,
8/6/2017,18:51:00,22.8,12.2,51,7.4,,270,West,1018.8,,,,,,,,,,,,Clear,
8/6/2017,19:51:00,22.2,12.2,53,7.4,,0,Variable,1019.3,,,,,,,,,,,,Clear,
8/6/2017,20:51:00,21.7,12.2,55,5.6,,0,Variable,1019.4,,,,,,,,,,,,Clear,
8/6/2017,21:51:00,21.1,12.2,57,5.6,,0,Variable,1019.6,,,,,,,,,,,,Clear,
8/6/2017,22:51:00,21.1,11.7,55,0,,0,North,1019.9,,,,,,,,,,,,Clear,
8/6/2017,23:51:00,20.6,12.2,58,,,0,North,1019.9,,,,,,,,,,,,Clear,
8/7/2017,0:51:00,21.1,12.2,57,0,,0,North,1019.9,,,,,,,,,,,,Clear,
8/7/2017,1:51:00,20.6,12.8,61,0,,0,North,1019.7,,,,,,,,,,,,Clear,
8/7/2017,2:51:00,20,14.4,70,0,,0,North,1019.4,,,,,,,,,,,,Clear,
8/7/2017,3:51:00,20.6,13.3,63,5.6,,220,SW,1019.3,,,,,,,,,,,,Scattered Clouds,
8/7/2017,4:51:00,20.6,13.3,63,5.6,,250,WSW,1019,,,,,,,,,,,,Overcast,
8/7/2017,5:51:00,21.1,12.8,59,0,,0,North,1019,,,,,,,,,,,,Overcast,
8/7/2017,6:51:00,21.1,14.4,65,0,,0,North,1019.2,,,,,,,,,,,,Overcast,
8/7/2017,7:51:00,21.7,15,66,0,,0,North,1019,,,,,,,,,,,,Overcast,
8/7/2017,8:51:00,21.1,17.2,78,,,0,North,1018.9,,,0,,,,,,,,,Light Rain,
8/7/2017,9:11:00,20,17.8,87,5.6,,0,Variable,1019.9,,,0,,,,,,,,,Heavy Rain,
8/7/2017,9:26:00,19.4,18.3,93,11.1,,270,West,1020.2,,,2.3,,,,,,,,,Light Rain,
8/7/2017,9:37:00,19.4,18.3,93,7.4,,0,Variable,1019.9,,,2.5,,,,,,,,,Rain,
8/7/2017,9:49:00,19,18,94,5.6,,0,Variable,1019.9,,,2.8,,,,,,,,,Light Rain,
8/7/2017,9:51:00,18.9,18.3,96,5.6,,290,WNW,1019.1,,,2.8,,,,,,,,,Overcast,
8/7/2017,10:44:00,19.4,18.3,93,0,,0,North,1019.9,,,,,,,,,,,,Overcast,
8/7/2017,10:51:00,19.4,18.3,93,7.4,,0,Variable,1019.5,,,0,,,,,,,,,Light Rain,
8/7/2017,10:59:00,18.9,18.3,96,0,,0,North,1019.9,,,0.3,,,,,,,,,Rain,
8/7/2017,11:11:00,18.9,18.3,96,0,,0,North,1019.9,,,0.5,,,,,,,,,Light Rain,
8/7/2017,11:19:00,19.4,18.3,93,5.6,,350,North,1019.9,,,0.8,,,,,,,,,Light Rain,
8/7/2017,11:29:00,19.4,18.9,97,5.6,,0,Variable,1019.9,,,0.8,,,,,,,,,Light Rain,
8/7/2017,11:51:00,18.9,18.3,96,5.6,,0,Variable,1019,,,1.5,,,,,,,,,Rain,
8/7/2017,11:59:00,18.9,18.3,96,7.4,,0,Variable,1019.9,,,0.5,,,,,,,,,Light Rain,
8/7/2017,12:17:00,19.4,18.3,93,5.6,,30,NNE,1019.5,,,1.3,,,,,,,,,Light Rain,
